2.953414593138529165e-01,7.088522058015687966e-02,3.112958645559887216e+00,3.738949896924693705e-01,2.128346377916308652e-01,1.737265037549038604e+00,2.578561585633161370e-03,4.634630014765197537e-01,-2.293196993027155983e+01,-5.165707093463941385e-02,-8.685877908340553510e-01,-1.832790720142600527e-01,-2.359701320795730972e-01,-2.503762581592715031e-01,-2.791823175767439991e-01,1.600283434131204718e-01,1.411103946424405453e-01,7.694648311914155381e-02,-1.052917242041487289e-01,-7.059127017498401102e-02,-4.955430141257464310e-02,9.628074583465264305e-03,7.691662908894737402e-03,7.214998856700331580e-03,6.857710459134202380e-03,7.692844835603417086e-03,5.786491089267268434e-03,6.895685754613887358e-03,4.751187020639854874e-03,6.116315161457507726e-03,6.898180655717484067e-03,5.866005112217772925e-03,7.726563827631491646e-03,1.211669768268298052e-02
1.461075664560415044e-01,6.009833998773002339e-02,3.534817717008716942e-01,1.196680704063539796e-01,3.715932946049686075e-02,6.290628161285387598e-01,2.892283890287129008e-03,2.352104378963131570e-01,1.881175507153548532e+00,1.745614004388750917e+00,9.297847176153144488e-01,6.715391623307322977e-01,5.774607707409398216e-01,5.343901511932617199e-01,5.706768497939054274e-01,5.880511331400304353e-01,6.064972753915622850e-01,6.028297937660385131e-01,5.426371066261655995e-01,4.444488873471153512e-01,3.548863202182326870e-01,2.773701374289256130e-02,2.030458049299749615e-02,1.833830355017357708e-02,2.055781692500024266e-02,2.316989628819125790e-02,1.691350141353649764e-02,2.105861448836519878e-02,1.476088443444137713e-02,1.750626481186907599e-02,1.913443541035321493e-02,1.564332619137244126e-02,2.133518290949065754e-02,1.434606468136962083e-02
